ID,target,prediction
CUTTED3833_AMP=0,0,0
CUTTED3834_AMP=0,0,0
CUTTED3835_AMP=0,0,0
CUTTED3838_AMP=0,0,0
CUTTED3840_AMP=0,0,0
CUTTED3842_AMP=0,0,0
CUTTED3843_AMP=0,0,0
CUTTED3845_AMP=0,0,0
CUTTED3847_AMP=0,0,0
CUTTED3848_AMP=0,0,1
CUTTED3853_AMP=0,0,0
CUTTED3855_AMP=0,0,0
CUTTED3864_AMP=0,0,1
CUTTED3869_AMP=0,0,1
CUTTED3870_AMP=0,0,0
CUTTED3871_AMP=0,0,0
CUTTED3872_AMP=0,0,0
CUTTED3873_AMP=0,0,1
CUTTED3879_AMP=0,0,0
CUTTED3880_AMP=0,0,0
CUTTED3881_AMP=0,0,0
CUTTED3882_AMP=0,0,0
CUTTED3884_AMP=0,0,0
CUTTED3886_AMP=0,0,0
CUTTED3891_AMP=0,0,0
CUTTED3892_AMP=0,0,0
CUTTED3893_AMP=0,0,0
CUTTED3894_AMP=0,0,0
CUTTED3895_AMP=0,0,1
CUTTED3898_AMP=0,0,0
CUTTED3899_AMP=0,0,1
CUTTED3901_AMP=0,0,0
CUTTED3903_AMP=0,0,0
CUTTED3905_AMP=0,0,1
CUTTED3908_AMP=0,0,0
CUTTED3909_AMP=0,0,0
CUTTED3912_AMP=0,0,0
CUTTED3915_AMP=0,0,0
CUTTED3919_AMP=0,0,0
CUTTED3920_AMP=0,0,1
CUTTED3922_AMP=0,0,0
CUTTED3923_AMP=0,0,0
CUTTED3926_AMP=0,0,1
CUTTED3932_AMP=0,0,0
CUTTED3934_AMP=0,0,1
CUTTED3937_AMP=0,0,0
CUTTED3938_AMP=0,0,0
CUTTED3943_AMP=0,0,0
CUTTED3944_AMP=0,0,0
CUTTED3945_AMP=0,0,0
CUTTED3946_AMP=0,0,0
CUTTED3948_AMP=0,0,0
CUTTED3950_AMP=0,0,0
CUTTED3951_AMP=0,0,0
CUTTED3957_AMP=0,0,0
CUTTED3960_AMP=0,0,0
CUTTED3963_AMP=0,0,0
CUTTED3965_AMP=0,0,0
CUTTED3970_AMP=0,0,0
CUTTED3972_AMP=0,0,0
CUTTED3973_AMP=0,0,0
CUTTED3975_AMP=0,0,0
CUTTED3980_AMP=0,0,0
CUTTED3981_AMP=0,0,0
CUTTED3982_AMP=0,0,0
CUTTED3983_AMP=0,0,1
CUTTED3984_AMP=0,0,0
CUTTED3986_AMP=0,0,0
CUTTED3991_AMP=0,0,0
CUTTED3992_AMP=0,0,0
CUTTED3993_AMP=0,0,0
CUTTED3994_AMP=0,0,0
CUTTED3995_AMP=0,0,0
CUTTED3997_AMP=0,0,0
CUTTED3998_AMP=0,0,0
CUTTED4005_AMP=0,0,0
CUTTED4006_AMP=0,0,0
CUTTED4007_AMP=0,0,0
CUTTED4011_AMP=0,0,0
CUTTED4012_AMP=0,0,0
CUTTED4013_AMP=0,0,0
CUTTED4015_AMP=0,0,0
CUTTED4018_AMP=0,0,0
CUTTED4020_AMP=0,0,0
CUTTED4022_AMP=0,0,0
CUTTED4023_AMP=0,0,0
CUTTED4025_AMP=0,0,0
CUTTED4027_AMP=0,0,0
CUTTED4029_AMP=0,0,0
CUTTED4030_AMP=0,0,0
CUTTED4032_AMP=0,0,1
CUTTED4033_AMP=0,0,0
CUTTED4034_AMP=0,0,0
CUTTED4038_AMP=0,0,0
CUTTED4040_AMP=0,0,1
CUTTED4043_AMP=0,0,0
CUTTED4045_AMP=0,0,0
CUTTED4047_AMP=0,0,1
CUTTED4048_AMP=0,0,0
CUTTED4050_AMP=0,0,1
CUTTED4051_AMP=0,0,0
CUTTED4052_AMP=0,0,0
CUTTED4059_AMP=0,0,0
CUTTED4060_AMP=0,0,0
CUTTED4061_AMP=0,0,0
CUTTED4067_AMP=0,0,0
CUTTED4069_AMP=0,0,0
CUTTED4071_AMP=0,0,0
CUTTED4072_AMP=0,0,0
CUTTED4073_AMP=0,0,0
CUTTED4075_AMP=0,0,0
CUTTED4081_AMP=0,0,0
CUTTED4085_AMP=0,0,0
CUTTED4086_AMP=0,0,1
CUTTED4091_AMP=0,0,0
CUTTED4092_AMP=0,0,0
CUTTED4094_AMP=0,0,0
CUTTED4095_AMP=0,0,0
CUTTED4097_AMP=0,0,0
CUTTED4100_AMP=0,0,1
CUTTED4101_AMP=0,0,0
CUTTED4104_AMP=0,0,0
CUTTED4107_AMP=0,0,0
CUTTED4108_AMP=0,0,1
CUTTED4111_AMP=0,0,0
CUTTED4118_AMP=0,0,0
CUTTED4119_AMP=0,0,1
CUTTED4120_AMP=0,0,0
CUTTED4121_AMP=0,0,0
CUTTED4123_AMP=0,0,0
CUTTED4124_AMP=0,0,0
CUTTED4127_AMP=0,0,1
CUTTED4132_AMP=0,0,1
CUTTED4134_AMP=0,0,0
CUTTED4138_AMP=0,0,0
CUTTED4139_AMP=0,0,0
CUTTED4143_AMP=0,0,0
CUTTED4144_AMP=0,0,0
CUTTED4146_AMP=0,0,0
CUTTED4147_AMP=0,0,1
CUTTED4148_AMP=0,0,0
CUTTED4152_AMP=0,0,1
CUTTED4158_AMP=0,0,0
CUTTED4160_AMP=0,0,1
CUTTED4167_AMP=0,0,0
CUTTED4171_AMP=0,0,0
CUTTED4173_AMP=0,0,0
CUTTED4174_AMP=0,0,0
CUTTED4175_AMP=0,0,0
CUTTED4186_AMP=0,0,1
CUTTED4187_AMP=0,0,0
CUTTED4188_AMP=0,0,1
CUTTED4190_AMP=0,0,1
CUTTED4192_AMP=0,0,0
CUTTED4194_AMP=0,0,0
CUTTED4195_AMP=0,0,0
CUTTED4198_AMP=0,0,0
CUTTED4199_AMP=0,0,0
CUTTED4203_AMP=0,0,0
CUTTED4206_AMP=0,0,0
CUTTED4207_AMP=0,0,0
CUTTED4209_AMP=0,0,1
CUTTED4212_AMP=0,0,0
CUTTED4214_AMP=0,0,0
CUTTED4215_AMP=0,0,0
CUTTED4216_AMP=0,0,0
CUTTED4218_AMP=0,0,0
CUTTED4221_AMP=0,0,1
CUTTED4226_AMP=0,0,0
CUTTED4227_AMP=0,0,0
CUTTED4228_AMP=0,0,0
CUTTED4229_AMP=0,0,0
CUTTED4230_AMP=0,0,0
CUTTED4231_AMP=0,0,0
CUTTED4234_AMP=0,0,1
CUTTED4237_AMP=0,0,0
CUTTED4240_AMP=0,0,0
CUTTED4245_AMP=0,0,0
CUTTED4247_AMP=0,0,0
CUTTED4248_AMP=0,0,0
CUTTED4249_AMP=0,0,0
CUTTED4250_AMP=0,0,0
CUTTED4252_AMP=0,0,1
CUTTED4253_AMP=0,0,1
CUTTED4255_AMP=0,0,0
CUTTED4256_AMP=0,0,0
CUTTED4257_AMP=0,0,1
CUTTED4259_AMP=0,0,0
CUTTED4260_AMP=0,0,1
CUTTED4261_AMP=0,0,0
CUTTED4262_AMP=0,0,0
CUTTED4265_AMP=0,0,1
CUTTED4266_AMP=0,0,0
CUTTED4267_AMP=0,0,0
CUTTED4268_AMP=0,0,0
CUTTED4269_AMP=0,0,1
CUTTED4271_AMP=0,0,0
CUTTED4273_AMP=0,0,0
CUTTED4276_AMP=0,0,0
CUTTED4278_AMP=0,0,0
CUTTED4281_AMP=0,0,0
CUTTED4286_AMP=0,0,0
CUTTED4287_AMP=0,0,0
CUTTED4289_AMP=0,0,0
CUTTED4290_AMP=0,0,0
CUTTED4291_AMP=0,0,0
CUTTED4292_AMP=0,0,1
CUTTED4295_AMP=0,0,0
CUTTED4298_AMP=0,0,1
CUTTED4301_AMP=0,0,0
CUTTED4302_AMP=0,0,0
CUTTED4303_AMP=0,0,0
CUTTED4309_AMP=0,0,0
CUTTED4312_AMP=0,0,0
CUTTED4313_AMP=0,0,0
CUTTED4314_AMP=0,0,0
CUTTED4317_AMP=0,0,0
CUTTED4318_AMP=0,0,0
CUTTED4319_AMP=0,0,0
CUTTED4320_AMP=0,0,0
CUTTED4322_AMP=0,0,0
CUTTED4324_AMP=0,0,0
CUTTED4325_AMP=0,0,0
CUTTED4326_AMP=0,0,0
CUTTED4327_AMP=0,0,0
CUTTED4331_AMP=0,0,0
CUTTED4335_AMP=0,0,0
CUTTED4337_AMP=0,0,0
CUTTED4339_AMP=0,0,0
CUTTED4340_AMP=0,0,0
CUTTED4342_AMP=0,0,0
CUTTED4343_AMP=0,0,0
CUTTED4345_AMP=0,0,0
CUTTED4347_AMP=0,0,0
CUTTED4350_AMP=0,0,0
CUTTED4352_AMP=0,0,0
CUTTED4354_AMP=0,0,1
CUTTED4355_AMP=0,0,0
CUTTED4356_AMP=0,0,0
CUTTED4359_AMP=0,0,1
CUTTED4362_AMP=0,0,0
CUTTED4363_AMP=0,0,0
CUTTED4364_AMP=0,0,0
CUTTED4369_AMP=0,0,1
CUTTED4370_AMP=0,0,1
CUTTED4371_AMP=0,0,0
CUTTED4373_AMP=0,0,0
CUTTED4376_AMP=0,0,0
CUTTED4377_AMP=0,0,0
CUTTED4380_AMP=0,0,0
CUTTED4383_AMP=0,0,0
CUTTED4386_AMP=0,0,0
CUTTED4389_AMP=0,0,1
CUTTED4390_AMP=0,0,0
CUTTED4394_AMP=0,0,0
CUTTED4395_AMP=0,0,0
CUTTED4401_AMP=0,0,0
CUTTED4402_AMP=0,0,0
CUTTED4405_AMP=0,0,1
CUTTED4407_AMP=0,0,0
CUTTED4408_AMP=0,0,0
CUTTED4409_AMP=0,0,0
CUTTED4414_AMP=0,0,0
CUTTED4416_AMP=0,0,0
CUTTED4417_AMP=0,0,0
CUTTED4418_AMP=0,0,0
CUTTED4421_AMP=0,0,0
CUTTED4422_AMP=0,0,0
CUTTED4424_AMP=0,0,1
CUTTED4426_AMP=0,0,0
CUTTED4431_AMP=0,0,0
CUTTED4434_AMP=0,0,1
CUTTED4436_AMP=0,0,1
CUTTED4437_AMP=0,0,1
CUTTED4443_AMP=0,0,0
CUTTED4447_AMP=0,0,0
CUTTED4448_AMP=0,0,0
CUTTED4449_AMP=0,0,0
CUTTED4451_AMP=0,0,0
CUTTED4453_AMP=0,0,0
CUTTED4454_AMP=0,0,1
CUTTED4457_AMP=0,0,0
CUTTED4458_AMP=0,0,0
CUTTED4459_AMP=0,0,0
CUTTED4462_AMP=0,0,0
CUTTED4464_AMP=0,0,0
CUTTED4465_AMP=0,0,1
CUTTED4466_AMP=0,0,0
CUTTED4471_AMP=0,0,0
CUTTED4474_AMP=0,0,1
CUTTED4476_AMP=0,0,0
CUTTED4479_AMP=0,0,0
CUTTED4483_AMP=0,0,1
CUTTED4485_AMP=0,0,0
CUTTED4487_AMP=0,0,0
CUTTED4488_AMP=0,0,0
CUTTED4489_AMP=0,0,0
CUTTED4490_AMP=0,0,0
CUTTED4492_AMP=0,0,0
CUTTED4493_AMP=0,0,1
CUTTED4499_AMP=0,0,0
CUTTED4500_AMP=0,0,1
CUTTED4501_AMP=0,0,0
CUTTED4502_AMP=0,0,0
CUTTED4503_AMP=0,0,0
CUTTED4504_AMP=0,0,0
CUTTED4506_AMP=0,0,0
CUTTED4510_AMP=0,0,0
CUTTED4511_AMP=0,0,1
CUTTED4512_AMP=0,0,0
CUTTED4513_AMP=0,0,1
CUTTED4514_AMP=0,0,1
CUTTED4515_AMP=0,0,0
CUTTED4518_AMP=0,0,0
CUTTED4519_AMP=0,0,0
CUTTED4521_AMP=0,0,0
CUTTED4525_AMP=0,0,0
CUTTED4530_AMP=0,0,0
CUTTED4531_AMP=0,0,0
CUTTED4532_AMP=0,0,0
CUTTED4533_AMP=0,0,0
CUTTED4534_AMP=0,0,0
CUTTED4536_AMP=0,0,0
CUTTED4539_AMP=0,0,0
CUTTED4540_AMP=0,0,0
CUTTED4544_AMP=0,0,0
CUTTED4545_AMP=0,0,0
CUTTED4546_AMP=0,0,0
CUTTED4547_AMP=0,0,0
CUTTED4549_AMP=0,0,0
CUTTED4553_AMP=0,0,0
CUTTED4555_AMP=0,0,0
CUTTED4556_AMP=0,0,0
CUTTED4557_AMP=0,0,0
CUTTED4558_AMP=0,0,0
CUTTED4559_AMP=0,0,0
CUTTED4561_AMP=0,0,1
CUTTED4564_AMP=0,0,0
CUTTED4565_AMP=0,0,1
CUTTED4567_AMP=0,0,0
CUTTED4569_AMP=0,0,0
CUTTED4572_AMP=0,0,0
CUTTED4575_AMP=0,0,0
CUTTED4576_AMP=0,0,0
CUTTED4579_AMP=0,0,0
CUTTED4581_AMP=0,0,1
CUTTED4582_AMP=0,0,0
CUTTED4583_AMP=0,0,0
CUTTED4585_AMP=0,0,0
CUTTED4586_AMP=0,0,0
CUTTED4587_AMP=0,0,0
CUTTED4589_AMP=0,0,0
CUTTED4590_AMP=0,0,0
CUTTED4591_AMP=0,0,1
CUTTED4595_AMP=0,0,0
CUTTED4597_AMP=0,0,0
CUTTED4598_AMP=0,0,0
CUTTED4601_AMP=0,0,0
CUTTED4604_AMP=0,0,0
CUTTED4609_AMP=0,0,1
CUTTED4610_AMP=0,0,0
CUTTED4611_AMP=0,0,0
CUTTED4612_AMP=0,0,0
CUTTED4617_AMP=0,0,0
CUTTED4619_AMP=0,0,0
CUTTED4620_AMP=0,0,0
CUTTED4621_AMP=0,0,0
CUTTED4623_AMP=0,0,0
CUTTED4624_AMP=0,0,0
CUTTED4625_AMP=0,0,0
CUTTED4626_AMP=0,0,1
CUTTED4628_AMP=0,0,0
CUTTED4630_AMP=0,0,1
CUTTED4632_AMP=0,0,0
CUTTED4635_AMP=0,0,0
CUTTED4636_AMP=0,0,0
CUTTED4637_AMP=0,0,0
CUTTED4638_AMP=0,0,0
CUTTED4639_AMP=0,0,0
CUTTED4641_AMP=0,0,0
CUTTED4642_AMP=0,0,0
CUTTED4643_AMP=0,0,0
CUTTED4644_AMP=0,0,0
CUTTED4645_AMP=0,0,0
CUTTED4646_AMP=0,0,0
CUTTED4647_AMP=0,0,0
CUTTED4648_AMP=0,0,0
CUTTED4649_AMP=0,0,0
CUTTED4651_AMP=0,0,0
CUTTED4659_AMP=0,0,0
CUTTED4661_AMP=0,0,0
CUTTED4662_AMP=0,0,0
CUTTED4663_AMP=0,0,0
CUTTED4664_AMP=0,0,0
CUTTED4666_AMP=0,0,0
CUTTED4668_AMP=0,0,0
CUTTED4670_AMP=0,0,0
CUTTED4671_AMP=0,0,0
CUTTED4676_AMP=0,0,0
CUTTED4679_AMP=0,0,0
CUTTED4680_AMP=0,0,0
CUTTED4681_AMP=0,0,0
CUTTED4684_AMP=0,0,1
CUTTED4687_AMP=0,0,0
CUTTED4689_AMP=0,0,1
CUTTED4691_AMP=0,0,1
CUTTED4692_AMP=0,0,0
CUTTED4694_AMP=0,0,0
CUTTED4697_AMP=0,0,0
CUTTED4699_AMP=0,0,1
CUTTED4701_AMP=0,0,0
CUTTED4702_AMP=0,0,0
CUTTED4703_AMP=0,0,0
CUTTED4704_AMP=0,0,0
CUTTED4705_AMP=0,0,0
CUTTED4706_AMP=0,0,0
CUTTED4707_AMP=0,0,0
CUTTED4708_AMP=0,0,1
CUTTED4711_AMP=0,0,0
CUTTED4712_AMP=0,0,0
CUTTED4716_AMP=0,0,0
CUTTED4718_AMP=0,0,0
CUTTED4722_AMP=0,0,0
CUTTED4723_AMP=0,0,0
CUTTED4724_AMP=0,0,0
CUTTED4729_AMP=0,0,0
CUTTED4732_AMP=0,0,0
CUTTED4733_AMP=0,0,0
CUTTED4734_AMP=0,0,0
CUTTED4735_AMP=0,0,1
CUTTED4738_AMP=0,0,0
CUTTED4739_AMP=0,0,0
CUTTED4746_AMP=0,0,0
CUTTED4751_AMP=0,0,0
CUTTED4757_AMP=0,0,0
CUTTED4760_AMP=0,0,1
CUTTED4761_AMP=0,0,1
CUTTED4763_AMP=0,0,0
CUTTED4764_AMP=0,0,0
CUTTED4765_AMP=0,0,0
CUTTED4767_AMP=0,0,0
CUTTED4769_AMP=0,0,0
CUTTED4770_AMP=0,0,0
CUTTED4771_AMP=0,0,0
CUTTED4772_AMP=0,0,0
CUTTED4774_AMP=0,0,0
CUTTED4776_AMP=0,0,0
CUTTED4777_AMP=0,0,0
CUTTED4781_AMP=0,0,1
CUTTED4782_AMP=0,0,0
CUTTED4789_AMP=0,0,0
CUTTED4790_AMP=0,0,1
CUTTED4792_AMP=0,0,0
CUTTED4793_AMP=0,0,0
CUTTED4796_AMP=0,0,1
CUTTED4799_AMP=0,0,1
CUTTED4800_AMP=0,0,0
CUTTED4801_AMP=0,0,1
CUTTED4804_AMP=0,0,0
CUTTED4806_AMP=0,0,0
CUTTED4807_AMP=0,0,0
CUTTED4808_AMP=0,0,0
CUTTED4814_AMP=0,0,0
CUTTED4815_AMP=0,0,0
CUTTED4817_AMP=0,0,1
CUTTED4820_AMP=0,0,0
CUTTED4822_AMP=0,0,0
CUTTED4823_AMP=0,0,0
CUTTED4824_AMP=0,0,0
CUTTED4827_AMP=0,0,0
CUTTED4828_AMP=0,0,0
CUTTED4829_AMP=0,0,0
CUTTED4830_AMP=0,0,1
CUTTED4831_AMP=0,0,0
CUTTED4834_AMP=0,0,0
CUTTED4835_AMP=0,0,0
CUTTED4836_AMP=0,0,0
CUTTED4839_AMP=0,0,0
CUTTED4840_AMP=0,0,0
CUTTED4841_AMP=0,0,0
CUTTED4843_AMP=0,0,0
CUTTED4845_AMP=0,0,1
CUTTED4846_AMP=0,0,0
CUTTED4848_AMP=0,0,0
CUTTED4849_AMP=0,0,0
CUTTED4850_AMP=0,0,0
CUTTED4851_AMP=0,0,0
CUTTED4852_AMP=0,0,0
CUTTED4855_AMP=0,0,0
CUTTED4856_AMP=0,0,0
CUTTED4858_AMP=0,0,0
CUTTED4859_AMP=0,0,0
CUTTED4860_AMP=0,0,0
CUTTED4862_AMP=0,0,0
CUTTED4867_AMP=0,0,1
CUTTED4869_AMP=0,0,0
CUTTED4870_AMP=0,0,0
CUTTED4871_AMP=0,0,0
CUTTED4873_AMP=0,0,0
CUTTED4882_AMP=0,0,0
CUTTED4883_AMP=0,0,1
CUTTED4887_AMP=0,0,0
CUTTED4890_AMP=0,0,0
CUTTED4891_AMP=0,0,1
CUTTED4895_AMP=0,0,0
CUTTED4897_AMP=0,0,0
CUTTED4898_AMP=0,0,1
CUTTED4899_AMP=0,0,0
CUTTED4909_AMP=0,0,0
CUTTED4910_AMP=0,0,0
CUTTED4911_AMP=0,0,1
CUTTED4913_AMP=0,0,0
CUTTED4914_AMP=0,0,0
CUTTED4916_AMP=0,0,0
CUTTED4917_AMP=0,0,0
CUTTED4918_AMP=0,0,0
CUTTED4919_AMP=0,0,0
CUTTED4925_AMP=0,0,1
CUTTED4930_AMP=0,0,1
CUTTED4931_AMP=0,0,0
CUTTED4934_AMP=0,0,0
CUTTED4935_AMP=0,0,0
CUTTED4936_AMP=0,0,1
CUTTED4937_AMP=0,0,1
CUTTED4942_AMP=0,0,0
CUTTED4944_AMP=0,0,0
CUTTED4945_AMP=0,0,0
CUTTED4946_AMP=0,0,0
CUTTED4948_AMP=0,0,0
CUTTED4952_AMP=0,0,0
CUTTED4953_AMP=0,0,0
CUTTED4958_AMP=0,0,0
CUTTED4959_AMP=0,0,0
CUTTED4961_AMP=0,0,0
CUTTED4962_AMP=0,0,0
CUTTED4968_AMP=0,0,0
CUTTED4971_AMP=0,0,0
CUTTED4973_AMP=0,0,0
CUTTED4975_AMP=0,0,0
CUTTED4981_AMP=0,0,0
CUTTED4982_AMP=0,0,0
CUTTED4984_AMP=0,0,1
CUTTED4985_AMP=0,0,0
CUTTED4990_AMP=0,0,0
CUTTED4992_AMP=0,0,0
CUTTED4993_AMP=0,0,0
CUTTED4994_AMP=0,0,0
CUTTED4996_AMP=0,0,0
CUTTED4997_AMP=0,0,0
CUTTED4998_AMP=0,0,1
CUTTED4999_AMP=0,0,1
CUTTED5002_AMP=0,0,0
CUTTED5006_AMP=0,0,0
CUTTED5008_AMP=0,0,1
CUTTED5009_AMP=0,0,1
CUTTED5010_AMP=0,0,0
CUTTED5012_AMP=0,0,0
CUTTED5014_AMP=0,0,0
CUTTED5016_AMP=0,0,0
CUTTED5020_AMP=0,0,1
CUTTED5021_AMP=0,0,0
CUTTED5024_AMP=0,0,0
CUTTED5026_AMP=0,0,1
CUTTED5028_AMP=0,0,0
CUTTED5030_AMP=0,0,1
CUTTED5031_AMP=0,0,0
CUTTED5033_AMP=0,0,0
CUTTED5035_AMP=0,0,1
CUTTED5036_AMP=0,0,0
CUTTED5037_AMP=0,0,0
CUTTED5039_AMP=0,0,0
CUTTED5040_AMP=0,0,0
CUTTED5041_AMP=0,0,0
CUTTED5042_AMP=0,0,0
CUTTED5044_AMP=0,0,0
CUTTED5047_AMP=0,0,1
CUTTED5049_AMP=0,0,1
CUTTED5050_AMP=0,0,0
CUTTED5059_AMP=0,0,0
CUTTED5060_AMP=0,0,0
CUTTED5061_AMP=0,0,1
CUTTED5063_AMP=0,0,0
CUTTED5064_AMP=0,0,0
CUTTED5065_AMP=0,0,1
CUTTED5066_AMP=0,0,0
CUTTED5067_AMP=0,0,0
CUTTED5068_AMP=0,0,0
CUTTED5069_AMP=0,0,0
CUTTED5071_AMP=0,0,0
CUTTED5075_AMP=0,0,0
CUTTED5077_AMP=0,0,0
CUTTED5079_AMP=0,0,0
CUTTED5080_AMP=0,0,0
CUTTED5081_AMP=0,0,0
CUTTED5082_AMP=0,0,0
CUTTED5084_AMP=0,0,0
CUTTED5085_AMP=0,0,0
CUTTED5086_AMP=0,0,0
CUTTED5087_AMP=0,0,0
CUTTED5090_AMP=0,0,0
CUTTED5093_AMP=0,0,1
CUTTED5094_AMP=0,0,1
CUTTED5095_AMP=0,0,0
CUTTED5098_AMP=0,0,0
CUTTED5099_AMP=0,0,0
CUTTED5101_AMP=0,0,1
CUTTED5107_AMP=0,0,1
CUTTED5108_AMP=0,0,0
CUTTED5111_AMP=0,0,0
CUTTED5113_AMP=0,0,0
CUTTED5115_AMP=0,0,0
CUTTED5116_AMP=0,0,0
CUTTED5121_AMP=0,0,0
CUTTED5122_AMP=0,0,0
CUTTED5128_AMP=0,0,0
CUTTED5132_AMP=0,0,0
CUTTED5133_AMP=0,0,0
CUTTED5134_AMP=0,0,0
CUTTED5135_AMP=0,0,0
CUTTED5136_AMP=0,0,0
CUTTED5137_AMP=0,0,1
CUTTED5139_AMP=0,0,1
CUTTED5141_AMP=0,0,1
CUTTED5143_AMP=0,0,0
CUTTED5145_AMP=0,0,0
CUTTED5147_AMP=0,0,0
CUTTED5148_AMP=0,0,0
CUTTED5151_AMP=0,0,0
CUTTED5153_AMP=0,0,0
CUTTED5154_AMP=0,0,0
CUTTED5156_AMP=0,0,0
CUTTED5157_AMP=0,0,0
CUTTED5160_AMP=0,0,0
CUTTED5163_AMP=0,0,0
CUTTED5164_AMP=0,0,0
CUTTED5165_AMP=0,0,0
CUTTED5166_AMP=0,0,0
CUTTED5167_AMP=0,0,0
CUTTED5173_AMP=0,0,0
CUTTED5174_AMP=0,0,0
CUTTED5175_AMP=0,0,0
CUTTED5176_AMP=0,0,0
CUTTED5177_AMP=0,0,0
CUTTED5179_AMP=0,0,1
CUTTED5180_AMP=0,0,1
CUTTED5181_AMP=0,0,0
CUTTED5189_AMP=0,0,0
CUTTED5190_AMP=0,0,0
CUTTED5193_AMP=0,0,0
CUTTED5197_AMP=0,0,0
CUTTED5199_AMP=0,0,1
CUTTED5201_AMP=0,0,0
CUTTED5203_AMP=0,0,0
CUTTED5204_AMP=0,0,0
CUTTED5205_AMP=0,0,1
CUTTED5206_AMP=0,0,0
CUTTED5209_AMP=0,0,0
CUTTED5214_AMP=0,0,0
CUTTED5215_AMP=0,0,0
CUTTED5217_AMP=0,0,0
CUTTED5223_AMP=0,0,0
CUTTED5224_AMP=0,0,1
CUTTED5227_AMP=0,0,0
CUTTED5229_AMP=0,0,0
CUTTED5235_AMP=0,0,1
CUTTED5236_AMP=0,0,0
CUTTED5239_AMP=0,0,0
CUTTED5242_AMP=0,0,0
CUTTED5243_AMP=0,0,0
CUTTED5244_AMP=0,0,0
CUTTED5245_AMP=0,0,0
CUTTED5246_AMP=0,0,0
CUTTED5247_AMP=0,0,0
CUTTED5251_AMP=0,0,0
CUTTED5255_AMP=0,0,0
CUTTED5256_AMP=0,0,0
CUTTED5257_AMP=0,0,0
CUTTED5264_AMP=0,0,0
CUTTED5270_AMP=0,0,0
CUTTED5271_AMP=0,0,1
CUTTED5272_AMP=0,0,1
CUTTED5279_AMP=0,0,0
CUTTED5280_AMP=0,0,0
CUTTED5282_AMP=0,0,0
CUTTED5283_AMP=0,0,0
CUTTED5285_AMP=0,0,0
CUTTED5289_AMP=0,0,0
CUTTED5291_AMP=0,0,0
CUTTED5293_AMP=0,0,0
CUTTED5294_AMP=0,0,1
CUTTED5295_AMP=0,0,0
CUTTED5296_AMP=0,0,0
CUTTED5297_AMP=0,0,1
CUTTED5298_AMP=0,0,1
CUTTED5300_AMP=0,0,0
CUTTED5302_AMP=0,0,0
CUTTED5303_AMP=0,0,1
CUTTED5306_AMP=0,0,0
CUTTED5308_AMP=0,0,0
CUTTED5309_AMP=0,0,0
CUTTED5316_AMP=0,0,0
CUTTED5317_AMP=0,0,1
CUTTED5318_AMP=0,0,0
CUTTED5320_AMP=0,0,0
CUTTED5323_AMP=0,0,0
CUTTED5324_AMP=0,0,0
CUTTED5325_AMP=0,0,0
CUTTED5326_AMP=0,0,0
CUTTED5330_AMP=0,0,0
CUTTED5331_AMP=0,0,0
CUTTED5334_AMP=0,0,0
CUTTED5335_AMP=0,0,0
CUTTED5338_AMP=0,0,1
CUTTED5343_AMP=0,0,0
CUTTED5345_AMP=0,0,0
CUTTED5347_AMP=0,0,0
CUTTED5350_AMP=0,0,0
CUTTED5351_AMP=0,0,0
CUTTED5353_AMP=0,0,0
CUTTED5354_AMP=0,0,0
CUTTED5356_AMP=0,0,0
CUTTED5358_AMP=0,0,0
CUTTED5359_AMP=0,0,1
CUTTED5360_AMP=0,0,0
CUTTED5361_AMP=0,0,0
CUTTED5363_AMP=0,0,0
CUTTED5364_AMP=0,0,0
CUTTED5365_AMP=0,0,0
CUTTED5367_AMP=0,0,0
CUTTED5368_AMP=0,0,0
CUTTED5370_AMP=0,0,1
CUTTED5371_AMP=0,0,0
CUTTED5372_AMP=0,0,0
CUTTED5373_AMP=0,0,0
CUTTED5375_AMP=0,0,0
CUTTED5377_AMP=0,0,0
CUTTED5378_AMP=0,0,0
CUTTED5380_AMP=0,0,0
CUTTED5381_AMP=0,0,0
CUTTED5384_AMP=0,0,0
CUTTED5385_AMP=0,0,0
CUTTED5388_AMP=0,0,0
CUTTED5391_AMP=0,0,0
CUTTED5393_AMP=0,0,0
CUTTED5394_AMP=0,0,0
CUTTED5395_AMP=0,0,0
CUTTED5396_AMP=0,0,1
CUTTED5397_AMP=0,0,1
CUTTED5398_AMP=0,0,0
CUTTED5399_AMP=0,0,1
CUTTED5400_AMP=0,0,0
CUTTED5404_AMP=0,0,0
CUTTED5405_AMP=0,0,0
CUTTED5406_AMP=0,0,0
CUTTED5408_AMP=0,0,0
CUTTED5409_AMP=0,0,0
CUTTED5411_AMP=0,0,0
CUTTED5412_AMP=0,0,0
CUTTED5413_AMP=0,0,0
CUTTED5415_AMP=0,0,0
CUTTED5417_AMP=0,0,0
CUTTED5422_AMP=0,0,1
CUTTED5423_AMP=0,0,0
CUTTED5424_AMP=0,0,1
CUTTED5426_AMP=0,0,0
CUTTED5430_AMP=0,0,0
CUTTED5431_AMP=0,0,0
CUTTED5434_AMP=0,0,0
CUTTED5435_AMP=0,0,0
CUTTED5438_AMP=0,0,0
CUTTED5439_AMP=0,0,0
CUTTED5440_AMP=0,0,1
CUTTED5443_AMP=0,0,0
CUTTED5447_AMP=0,0,1
CUTTED5451_AMP=0,0,0
CUTTED5453_AMP=0,0,0
CUTTED5455_AMP=0,0,0
